142.779999
143.860001
142.600006
142.220001
142.009995
142.270004
140.820007
143.199997
144.820007
144.139999
144.740005
144
140.970001
140.25
139.199997
140.779999
140.710007
141.220001
142.449997
138.960007
139.520004
140.110001
137.389999
