42.529999
42.419998
42.43
41.959999
42.150002
41.869999
41.619999
41.169998
40.580002
40.830002
40.880001
40.02
39.740002
39.59
39.580002
39.310001
39.779999
39.860001
40.27
41.5
41.709999
41.959999
41.619999
