135.360001
136.119995
133.720001
133.529999
133.839996
133.440002
133.850006
134.050003
134.190002
134.139999
134.199997
131.839996
132.059998
130.979996
130.839996
133.229996
130.320007
130.979996
132.179993
132.779999
131.479996
129.369995
128.929993
